Unnamed: 0,지점명,주소,당행,x,y,도로명주소_after,x_cam,y_cam,Distance,Distance_after
197,울산지점,경남 양산시 상북면 석계산단1길 114,6958,129.071362981208,35.4158059911008,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,39.48,31.28
198,울산지점,울산 북구 모듈화산업로 207-14,37349,129.373190619609,35.5804308135009,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,9.88,19.88
209,울산지점,울산 남구 용연로 106,9700,129.359688828929,35.483423197687,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,8.75,21.47
213,울산지점,울산 울주군 온산읍 처용산업3길 12,7771,129.335163416088,35.4716144069647,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,9.63,23.51
214,울산지점,경남 양산시 산막공단남11길 35,5000,129.058345685857,35.3655099976047,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,43.51,37.58
216,울산지점,경남 밀양시 초동면 초동농공단지길 39-56,4212,128.658007839997,35.4192411930566,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,84.26,80.1
217,울산지점,부산 강서구 생곡산단1로 29,1000,128.888587736717,35.1362930341743,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,76.02,70.76
225,울산지점,울산 남구 장생포고래로 273,5970,129.383654267637,35.5048667379162,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,8.66,23.14
227,울산지점,울산 울주군 온양읍 중광2길 38-15,3000,129.227457508684,35.4418020644044,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,19.12,25.95
229,울산지점,울산 남구 상개로 34-74,700,129.322420484321,35.4877109278104,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,7.41,20.6
231,울산지점,경남 창원시 성산구 공단로473번길 57,6000,128.672879217047,35.2085767353507,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,92.77,84.31
234,울산지점,울산 울주군 웅촌면 고연공단2길 37-16,600,129.169257166535,35.4406442083325,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,24.47,19.25
235,울산지점,울산 울주군 언양읍 반천산업로 53,12400,129.14710771475,35.5581758001519,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,18.87,8.45
236,울산지점,울산 울주군 온양읍 광청로 394-46,1000,129.235761588164,35.4348304846185,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,19.74,26.93
237,울산지점,"울산 남구 돋질로 423, 3층",7000,129.351340254706,35.5433485615421,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,4.25,16.69
244,울산지점,경남 김해시 진영읍 하계로 283,1000,128.731180645377,35.2891756007979,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,88.41,80.36
249,울산지점,경기 광주시 초월읍 지월로100번길 29-67,2293,127.300186524563,37.4085702556259,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,330.37,324.97
265,울산지점,울산 울주군 상북면 길천산업로 519,2100,129.084929632708,35.5884130793143,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,26.96,16.53
275,울산지점,경남 창원시 성산구 정동로162번길 40,50000,128.697088523473,35.2006428214188,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,90.01,81.95
278,울산지점,부산 기장군 정관읍 산단5로 104-20,1500,129.201914306265,35.3187851211089,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,33.2,43.16
279,울산지점,울산 울주군 삼남읍 방기가천로 410,16000,129.086700530385,35.5253938113433,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,28.83,18.61
284,울산지점,울산 남구 테크노산업로29번길 175,4221,129.302707014783,35.5028112429573,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,4.66,16.2
299,울산지점,울산 울주군 언양읍 대암둔기로 48-80,200,129.174825421754,35.547055491724,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,15.87,5.44
