Unnamed: 0,지점명,주소,당행,x,y,지점_도로명주소,x_start,y_start,Distance
5013,전주지점,"서울 강남구 테헤란로87길 36, 4층",8807,127.058597240146,37.5102336492314,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,211.16
5028,전주지점,전북 고창군 부안면 질마재로 271-78,1250,126.634872539573,35.5316636674988,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,68.53
5029,전주지점,전북 고창군 부안면 검산리 산74번지,900,126.639535862335,35.5343330092336,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,68.91
5035,전주지점,전남 화순군 능주면 만수리 553-1번지,6112,126.944626776206,35.0167535056123,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,113.31
5126,전주지점,"서울 용산구 이태원로 211, 3층",9000,126.997273719969,37.5349863516194,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,212.48
5172,전주지점,전북 전주시 덕진구 신복로 118,1000,127.103421824672,35.8604123098572,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,6.94
5198,전주지점,전북 전주시 완산구 전주객사4길 74-10,1600,127.143514117981,35.820785024431,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,0.97
5204,전주지점,전남 화순군 능주면 효죽로 433,4000,126.94447328412,35.0165777563609,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,113.28
5223,전주지점,경북 포항시 남구 철강산단로 284,18898,129.377480556258,35.9769712709224,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,273.27
5416,전주지점,충북 증평군 도안면 노암리 122-1번지,1962,127.601015137633,36.8172798688882,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,148.69
5578,전주지점,전남 목포시 영산로 483,4000,126.416507181613,34.8090657344848,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,150.55
5586,전주지점,전북 전주시 덕진구 팔복로 59,149000,127.096704591247,35.8451292757724,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,6.86
5601,전주지점,광주 북구 중문로 40,1000,126.919570566998,35.1762297566603,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,99.8
5604,전주지점,광주 서구 마륵로 28-1,3000,126.835765966544,35.1428987845037,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,97.51
5618,전주지점,세종 전의면 산단길 21-46,8600,127.215105747468,36.7040738156389,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,119.07
5624,전주지점,전북 전주시 완산구 화산천변1길 18-4,640,127.114382204764,35.8198368761281,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,4.29
5682,전주지점,대전 대덕구 신일서로104번길 46,7208,127.406147068635,36.4337866476865,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,93.53
5684,전주지점,전북 김제시 봉남면 초처로 215-29,2000,126.954631220624,35.7351601082442,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,22.0
5694,전주지점,"전북 전주시 덕진구 전주천동로 473, 4층",1000,127.128401244528,35.8354190956956,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,3.29
5701,전주지점,경기 파주시 탄현면 장릉로 38,2000,126.714807815095,37.7718577517913,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,258.28
5703,전주지점,"서울 영등포구 양평로12가길 14, 1201호",1000,126.899642805917,37.5367472734419,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,222.53
5710,전주지점,"전북 전주시 덕진구 전주천동로 473, 4층",0,127.128401244528,35.8354190956956,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,3.29
5720,전주지점,"충남 공주시 번영1로 46, 2층",1866,127.13383137956,36.4717361832244,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,87.43
5724,전주지점,"전북 전주시 덕진구 전주천동로 473, 4층",1942,127.128401244528,35.8354190956956,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,3.29
5725,전주지점,"충북 청주시 청원구 율봉로 14, 6층",994,127.472787555447,36.6623857317751,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,126.8
5761,전주지점,전북 전주시 덕진구 신복로 180,0,127.099165112016,35.8645337282789,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,7.54
5829,전주지점,전북 전주시 완산구 난전들로 53,494,127.123157066924,35.7766135240945,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,10.76
5949,전주지점,경기 화성시 장안면 수정로 224-19,2364,126.863325709272,37.0865340441477,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,181.69
6027,전주지점,전북 군산시 가도로 76,5000,126.568352760772,35.9530866667377,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,59.3
6038,전주지점,서울 구로구 공원로8길 24,5000,126.890771498508,37.5031075851457,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,223.24
6039,전주지점,전북 전주시 덕진구 신복로 26,0,127.110297019871,35.8541292263264,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,6.02
6052,전주지점,전북 전주시 덕진구 전주천동로 473,947,127.128401244528,35.8354190956956,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,3.29
6075,전주지점,"전북 전주시 덕진구 장동유통로 12, 2층 222호",300,127.061201153469,35.8589728199486,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,9.53
6119,전주지점,광주 북구 저불로39번길 23,1000,126.892518756798,35.1780233847688,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,96.72
6170,전주지점,"전북 전주시 완산구 홍산남로 52, 401-4호",1500,NAN,NAN,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,
6232,전주지점,전북 정읍시 하북동 845번지,3100,126.874370931249,35.5977939319072,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,39.64
2,창원지점,경남 창원시 마산회원구 3.15대로 642,57195,128.57696729505,35.2304160972624,경상남도 창원시 성산구 상남로 25,128.676716502308,35.2170918249131,11.59
49,창원지점,경남 창원시 성산구 남면로 599,0,128.67754582788,35.2087015893786,경상남도 창원시 성산구 상남로 25,128.676716502308,35.2170918249131,2.1
