,지점_start,지점_end,도로명주소_start,도로명주소_end,x,x_start,y,y_start,Distance
1989,잠실지점,안산지점,서울특별시 송파구 올림픽로 289,경기도 안산시 단원구 광덕대로 271,127.1025221,126.8300167,37.51461528,37.32089633,43.12
1990,잠실지점,안양지점,서울특별시 송파구 올림픽로 289,경기도 안양시 동안구 부림로169번길 42,127.1025221,126.9611065,37.51461528,37.396727,21.96
1991,잠실지점,평택지점,서울특별시 송파구 올림픽로 289,경기도 평택시 평택5로20번길 39,127.1025221,127.1132285,37.51461528,36.98998898,77.46
1992,잠실지점,진주지점,서울특별시 송파구 올림픽로 289,경상남도 진주시 향교로 3,127.1025221,128.0832446,37.51461528,35.1978675,328.31
1993,잠실지점,창원지점,서울특별시 송파구 올림픽로 289,경상남도 창원시 성산구 상남로 25,127.1025221,128.6767165,37.51461528,35.21709182,355.27
1994,잠실지점,구미지점,서울특별시 송파구 올림픽로 289,경상북도 구미시 송정대로 107,127.1025221,128.3500013,37.51461528,36.11718533,236.13
1995,잠실지점,포항지점,서울특별시 송파구 올림픽로 289,경상북도 포항시 북구 중흥로 156,127.1025221,129.3546405,37.51461528,36.01797875,321.95
1996,잠실지점,광주지점,서울특별시 송파구 올림픽로 289,광주광역시 광산구 무진대로 261,127.1025221,126.8092081,37.51461528,35.16199943,299.09
1997,잠실지점,성서지점,서울특별시 송파구 올림픽로 289,대구광역시 달서구 성서공단로 114,127.1025221,128.4949641,37.51461528,35.83476311,274.2
1998,잠실지점,대전지점,서울특별시 송파구 올림픽로 289,대전광역시 서구 둔산서로 137,127.1025221,127.3826237,37.51461528,36.35904398,164.57
1999,잠실지점,금정지점,서울특별시 송파구 올림픽로 289,부산광역시 금정구 중앙대로 1817,127.1025221,129.0923715,37.51461528,35.24639845,382.15
2000,잠실지점,부산지점,서울특별시 송파구 올림픽로 289,부산광역시 중구 대청로 136,127.1025221,129.0348391,37.51461528,35.10253882,392.02
2001,잠실지점,울산지점,서울특별시 송파구 올림픽로 289,울산광역시 남구 봉월로 56,127.1025221,129.3059942,37.51461528,35.53740246,361.7
2002,잠실지점,인천지점,서울특별시 송파구 올림픽로 289,인천광역시 남동구 미래로 42,127.1025221,126.7058206,37.51461528,37.4537728,50.42
2003,잠실지점,목포지점,서울특별시 송파구 올림픽로 289,전라남도 목포시 백년대로 306,127.1025221,126.4213459,37.51461528,34.80389635,352.89
2004,잠실지점,여수지점,서울특별시 송파구 올림픽로 289,전라남도 여수시 시청로 30,127.1025221,127.6633572,37.51461528,34.76415187,339.85
2005,잠실지점,전주지점,서울특별시 송파구 올림픽로 289,전라북도 전주시 완산구 전라감영5길 18,127.1025221,127.1465154,37.51461528,35.81716888,208.07
2006,잠실지점,천안지점,서울특별시 송파구 올림픽로 289,충청남도 천안시 동남구 만남로 82,127.1025221,127.1609907,37.51461528,36.81998939,84.44
2007,잠실지점,청주지점,서울특별시 송파구 올림픽로 289,충청북도 청주시 상당구 성안로 16,127.1025221,127.4888613,37.51461528,36.63539888,133.1
2008,잠실지점,충주지점,서울특별시 송파구 올림픽로 289,충청북도 충주시 계명대로 195,127.1025221,127.9362604,37.51461528,36.98265729,120.49
2009,잠실지점,금천지점,서울특별시 송파구 올림픽로 289,서울특별시 금천구 시흥대로 488,127.1025221,126.8992088,37.51461528,37.47707814,25.48
2010,잠실지점,노원지점,서울특별시 송파구 올림픽로 289,서울특별시 노원구 노해로 467,127.1025221,127.0597507,37.51461528,37.65444779,24.81
2011,잠실지점,도곡지점,서울특별시 송파구 올림픽로 289,서울특별시 강남구 남부순환로 2803,127.1025221,127.0515051,37.51461528,37.48960302,5.77
2012,잠실지점,마포지점,서울특별시 송파구 올림픽로 289,서울특별시 마포구 양화로 127,127.1025221,126.9204976,37.51461528,37.55488152,23.04
2013,잠실지점,서초지점,서울특별시 송파구 올림픽로 289,서울특별시 서초구 서초대로78길 5,127.1025221,127.0273743,37.51461528,37.49725882,7.48
2014,잠실지점,압구정지점,서울특별시 송파구 올림픽로 289,서울특별시 강남구 논현로 878,127.1025221,127.0289521,37.51461528,37.52709141,9.42
2015,잠실지점,여의도지점,서울특별시 송파구 올림픽로 289,서울특별시 영등포구 의사당대로 97,127.1025221,126.924586,37.51461528,37.52251614,19.89
2016,잠실지점,잠실지점,서울특별시 송파구 올림픽로 289,서울특별시 송파구 올림픽로 289,127.1025221,127.1025221,37.51461528,37.51461528,0.0
2017,잠실지점,종로지점,서울특별시 송파구 올림픽로 289,서울특별시 종로구 율곡로 6,127.1025221,126.9797758,37.51461528,37.57545386,17.41
2018,잠실지점,본점 영업부,서울특별시 송파구 올림픽로 289,서울특별시 영등포구 은행로 14,127.1025221,126.920832,37.51461528,37.5271224,20.35
2019,잠실지점,본점,서울특별시 송파구 올림픽로 289,서울특별시 영등포구 은행로 14,127.1025221,126.920832,37.51461528,37.5271224,20.35
2020,잠실지점,김해지점,서울특별시 송파구 올림픽로 289,경상남도 김해시 경원로73번길 15,127.1025221,128.868143,37.51461528,35.2383534,372.62
2021,잠실지점,당진지점,서울특별시 송파구 올림픽로 289,충청남도 당진시 당진중앙2로 211-15,127.1025221,126.6345834,37.51461528,36.89736949,108.94
2022,잠실지점,한티지점,서울특별시 송파구 올림픽로 289,서울특별시 강남구 도곡로 408,127.1025221,127.0552332,37.51461528,37.49662252,5.43
2023,잠실지점,김포지점,서울특별시 송파구 올림픽로 289,경기도 김포시 중봉로 15,127.1025221,126.6969501,37.51461528,37.62369751,45.91
2024,잠실지점,용인지점,서울특별시 송파구 올림픽로 289,경기도 용인시 기흥구 동백중앙로 269,127.1025221,127.1530514,37.51461528,37.27670083,31.37
2025,잠실지점,반포지점,서울특별시 송파구 올림픽로 289,서울특별시 서초구 반포대로 287,127.1025221,127.0008092,37.51461528,37.50439895,13.96
2026,잠실지점,가산지점,서울특별시 송파구 올림픽로 289,서울특별시 금천구 가산디지털1로 128,127.1025221,126.8836952,37.51461528,37.47723652,34.03
2027,잠실지점,원주지점,서울특별시 송파구 올림픽로 289,강원도 원주시 건강로 1,127.1025221,127.9861066,37.51461528,37.32721002,107.98
2028,잠실지점,서소문지점,서울특별시 송파구 올림픽로 289,서울특별시 중구 서소문로 115,127.1025221,126.9736346,37.51461528,37.563414,16.68
2029,잠실지점,도곡지점대치영업단,서울특별시 송파구 올림픽로 289,서울특별시 강남구 남부순환로 2935,127.1025221,127.0613344,37.51461528,37.49399407,4.76
2030,잠실지점,잠원지점,서울특별시 송파구 올림픽로 289,서울특별시 서초구 강남대로 565,127.1025221,127.020313,37.51461528,37.51222369,11.78
2031,잠실지점,판교지점,서울특별시 송파구 올림픽로 289,경기도 성남시 분당구 판교역로 152,127.1025221,127.1103068,37.51461528,37.39424541,16.93
2032,잠실지점,아산지점,서울특별시 송파구 올림픽로 289,충청남도 아산시 번영로234번길 2,127.1025221,127.0164785,37.51461528,36.78369976,99.87
2033,잠실지점,동탄지점,서울특별시 송파구 올림픽로 289,경기도 화성시 동탄솔빛로 51,127.1025221,127.0730312,37.51461528,37.19363571,41.75
2034,잠실지점,경산지점,서울특별시 송파구 올림픽로 289,경상북도 경산시 대학로 73,127.1025221,128.7305452,37.51461528,35.83439474,293.97
2035,잠실지점,성동지점,서울특별시 송파구 올림픽로 289,서울특별시 성동구 성수이로20길 3,127.1025221,127.0571763,37.51461528,37.54373594,7.03
2036,잠실지점,양산지점,서울특별시 송파구 올림픽로 289,경상남도 양산시 양산역6길 9,127.1025221,129.0270657,37.51461528,35.33755201,369.41
2037,잠실지점,송도지점,서울특별시 송파구 올림픽로 289,인천광역시 연수구 인천타워대로 99,127.1025221,126.6423042,37.51461528,37.38117862,61.82
2038,잠실지점,오창지점,서울특별시 송파구 올림픽로 289,충청북도 청주시 청원구 오창읍 중심상업로 47,127.1025221,127.4289545,37.51461528,36.71507656,122.38
2039,잠실지점,군산지점,서울특별시 송파구 올림픽로 289,전라북도 군산시 월명로 206,127.1025221,126.7161171,37.51461528,35.96231797,203.32
2040,잠실지점,제주지점,서울특별시 송파구 올림픽로 289,제주특별자치도 제주시 신형로 51,127.1025221,126.4806817,37.51461528,33.48237155,538.52
2041,잠실지점,마곡지점,서울특별시 송파구 올림픽로 289,서울특별시 강서구 공항대로 200,127.1025221,126.8294731,37.51461528,37.55896253,31.76
2042,잠실지점,대구지점,서울특별시 송파구 올림픽로 289,대구광역시 북구 호암로 51,127.1025221,128.5959754,37.51461528,35.88368682,276.5
2043,잠실지점,하남지점,서울특별시 송파구 올림픽로 289,경기도 하남시 미사강변 한강로 177,127.1025221,127.1942687,37.51461528,37.57404418,14.03
2044,잠실지점,부천지점,서울특별시 송파구 올림픽로 289,경기도 부천시 송내대로 88,127.1025221,126.7550132,37.51461528,37.49115297,44.26
2045,잠실지점,해양산업금융실,서울특별시 송파구 올림픽로 289,부산광역시 남구 문현금융로 40,127.1025221,129.0658548,37.51461528,35.14649173,392.51
2046,종로지점,강남지점,서울특별시 종로구 율곡로 6,서울특별시 강남구 영동대로 508,126.9797758,127.0629669,37.57545386,37.51029826,14.7
2047,종로지점,일산지점,서울특별시 종로구 율곡로 6,경기도 고양시 일산동구 중앙로 1201,126.9797758,126.776247,37.57545386,37.65375491,26.88
2048,종로지점,분당지점,서울특별시 종로구 율곡로 6,경기도 성남시 분당구 서현로 200,126.9797758,127.1249586,37.57545386,37.38740829,26.28
2049,종로지점,수원지점,서울특별시 종로구 율곡로 6,경기도 수원시 팔달구 효원로 295,126.9797758,127.0340782,37.57545386,37.2614686,41.17
2050,종로지점,시화지점,서울특별시 종로구 율곡로 6,경기도 시흥시 정왕대로 188,126.9797758,126.7349813,37.57545386,37.34725425,48.65
2051,종로지점,안산지점,서울특별시 종로구 율곡로 6,경기도 안산시 단원구 광덕대로 271,126.9797758,126.8300167,37.57545386,37.32089633,42.7
2052,종로지점,안양지점,서울특별시 종로구 율곡로 6,경기도 안양시 동안구 부림로169번길 42,126.9797758,126.9611065,37.57545386,37.396727,27.06
2053,종로지점,평택지점,서울특별시 종로구 율곡로 6,경기도 평택시 평택5로20번길 39,126.9797758,127.1132285,37.57545386,36.98998898,74.33
2054,종로지점,진주지점,서울특별시 종로구 율곡로 6,경상남도 진주시 향교로 3,126.9797758,128.0832446,37.57545386,35.1978675,325.18
2055,종로지점,창원지점,서울특별시 종로구 율곡로 6,경상남도 창원시 성산구 상남로 25,126.9797758,128.6767165,37.57545386,35.21709182,365.41
2056,종로지점,구미지점,서울특별시 종로구 율곡로 6,경상북도 구미시 송정대로 107,126.9797758,128.3500013,37.57545386,36.11718533,246.28
2057,종로지점,포항지점,서울특별시 종로구 율곡로 6,경상북도 포항시 북구 중흥로 156,126.9797758,129.3546405,37.57545386,36.01797875,332.19
2058,종로지점,광주지점,서울특별시 종로구 율곡로 6,광주광역시 광산구 무진대로 261,126.9797758,126.8092081,37.57545386,35.16199943,295.96
2059,종로지점,성서지점,서울특별시 종로구 율곡로 6,대구광역시 달서구 성서공단로 114,126.9797758,128.4949641,37.57545386,35.83476311,284.36
2060,종로지점,대전지점,서울특별시 종로구 율곡로 6,대전광역시 서구 둔산서로 137,126.9797758,127.3826237,37.57545386,36.35904398,163.46
2061,종로지점,금정지점,서울특별시 종로구 율곡로 6,부산광역시 금정구 중앙대로 1817,126.9797758,129.0923715,37.57545386,35.24639845,392.31
2062,종로지점,부산지점,서울특별시 종로구 율곡로 6,부산광역시 중구 대청로 136,126.9797758,129.0348391,37.57545386,35.10253882,402.18
2063,종로지점,울산지점,서울특별시 종로구 율곡로 6,울산광역시 남구 봉월로 56,126.9797758,129.3059942,37.57545386,35.53740246,371.86
2064,종로지점,인천지점,서울특별시 종로구 율곡로 6,인천광역시 남동구 미래로 42,126.9797758,126.7058206,37.57545386,37.4537728,38.35
2065,종로지점,목포지점,서울특별시 종로구 율곡로 6,전라남도 목포시 백년대로 306,126.9797758,126.4213459,37.57545386,34.80389635,349.46
2066,종로지점,여수지점,서울특별시 종로구 율곡로 6,전라남도 여수시 시청로 30,126.9797758,127.6633572,37.57545386,34.76415187,347.12
2067,종로지점,전주지점,서울특별시 종로구 율곡로 6,전라북도 전주시 완산구 전라감영5길 18,126.9797758,127.1465154,37.57545386,35.81716888,215.34
2068,종로지점,천안지점,서울특별시 종로구 율곡로 6,충청남도 천안시 동남구 만남로 82,126.9797758,127.1609907,37.57545386,36.81998939,91.71
2069,종로지점,청주지점,서울특별시 종로구 율곡로 6,충청북도 청주시 상당구 성안로 16,126.9797758,127.4888613,37.57545386,36.63539888,136.63
2070,종로지점,충주지점,서울특별시 종로구 율곡로 6,충청북도 충주시 계명대로 195,126.9797758,127.9362604,37.57545386,36.98265729,130.27
2071,종로지점,금천지점,서울특별시 종로구 율곡로 6,서울특별시 금천구 시흥대로 488,126.9797758,126.8992088,37.57545386,37.47707814,15.38
2072,종로지점,노원지점,서울특별시 종로구 율곡로 6,서울특별시 노원구 노해로 467,126.9797758,127.0597507,37.57545386,37.65444779,13.79
2073,종로지점,도곡지점,서울특별시 종로구 율곡로 6,서울특별시 강남구 남부순환로 2803,126.9797758,127.0515051,37.57545386,37.48960302,14.89
2074,종로지점,마포지점,서울특별시 종로구 율곡로 6,서울특별시 마포구 양화로 127,126.9797758,126.9204976,37.57545386,37.55488152,7.56
2075,종로지점,서초지점,서울특별시 종로구 율곡로 6,서울특별시 서초구 서초대로78길 5,126.9797758,127.0273743,37.57545386,37.49725882,10.62
2076,종로지점,압구정지점,서울특별시 종로구 율곡로 6,서울특별시 강남구 논현로 878,126.9797758,127.0289521,37.57545386,37.52709141,8.71
2077,종로지점,여의도지점,서울특별시 종로구 율곡로 6,서울특별시 영등포구 의사당대로 97,126.9797758,126.924586,37.57545386,37.52251614,8.68
2078,종로지점,잠실지점,서울특별시 종로구 율곡로 6,서울특별시 송파구 올림픽로 289,126.9797758,127.1025221,37.57545386,37.51461528,17.89
2079,종로지점,종로지점,서울특별시 종로구 율곡로 6,서울특별시 종로구 율곡로 6,126.9797758,126.9797758,37.57545386,37.57545386,0.0
2080,종로지점,본점 영업부,서울특별시 종로구 율곡로 6,서울특별시 영등포구 은행로 14,126.9797758,126.920832,37.57545386,37.5271224,8.49
2081,종로지점,본점,서울특별시 종로구 율곡로 6,서울특별시 영등포구 은행로 14,126.9797758,126.920832,37.57545386,37.5271224,8.49
2082,종로지점,김해지점,서울특별시 종로구 율곡로 6,경상남도 김해시 경원로73번길 15,126.9797758,128.868143,37.57545386,35.2383534,382.78
2083,종로지점,당진지점,서울특별시 종로구 율곡로 6,충청남도 당진시 당진중앙2로 211-15,126.9797758,126.6345834,37.57545386,36.89736949,105.42
2084,종로지점,한티지점,서울특별시 종로구 율곡로 6,서울특별시 강남구 도곡로 408,126.9797758,127.0552332,37.57545386,37.49662252,16.0
2085,종로지점,김포지점,서울특별시 종로구 율곡로 6,경기도 김포시 중봉로 15,126.9797758,126.6969501,37.57545386,37.62369751,32.12
2086,종로지점,용인지점,서울특별시 종로구 율곡로 6,경기도 용인시 기흥구 동백중앙로 269,126.9797758,127.1530514,37.57545386,37.27670083,48.8
2087,종로지점,반포지점,서울특별시 종로구 율곡로 6,서울특별시 서초구 반포대로 287,126.9797758,127.0008092,37.57545386,37.50439895,8.7
2088,종로지점,가산지점,서울특별시 종로구 율곡로 6,서울특별시 금천구 가산디지털1로 128,126.9797758,126.8836952,37.57545386,37.47723652,21.09
2089,종로지점,원주지점,서울특별시 종로구 율곡로 6,강원도 원주시 건강로 1,126.9797758,127.9861066,37.57545386,37.32721002,114.19
2090,종로지점,서소문지점,서울특별시 종로구 율곡로 6,서울특별시 중구 서소문로 115,126.9797758,126.9736346,37.57545386,37.563414,2.39
2091,종로지점,도곡지점대치영업단,서울특별시 종로구 율곡로 6,서울특별시 강남구 남부순환로 2935,126.9797758,127.0613344,37.57545386,37.49399407,15.92
2092,종로지점,잠원지점,서울특별시 종로구 율곡로 6,서울특별시 서초구 강남대로 565,126.9797758,127.020313,37.57545386,37.51222369,8.59
2093,종로지점,판교지점,서울특별시 종로구 율곡로 6,경기도 성남시 분당구 판교역로 152,126.9797758,127.1103068,37.57545386,37.39424541,25.57
2094,종로지점,아산지점,서울특별시 종로구 율곡로 6,충청남도 아산시 번영로234번길 2,126.9797758,127.0164785,37.57545386,36.78369976,109.84
2095,종로지점,동탄지점,서울특별시 종로구 율곡로 6,경기도 화성시 동탄솔빛로 51,126.9797758,127.0730312,37.57545386,37.19363571,49.02
2096,종로지점,경산지점,서울특별시 종로구 율곡로 6,경상북도 경산시 대학로 73,126.9797758,128.7305452,37.57545386,35.83439474,304.13
2097,종로지점,성동지점,서울특별시 종로구 율곡로 6,서울특별시 성동구 성수이로20길 3,126.9797758,127.0571763,37.57545386,37.54373594,9.77
2098,종로지점,양산지점,서울특별시 종로구 율곡로 6,경상남도 양산시 양산역6길 9,126.9797758,129.0270657,37.57545386,35.33755201,379.56
2099,종로지점,송도지점,서울특별시 종로구 율곡로 6,인천광역시 연수구 인천타워대로 99,126.9797758,126.6423042,37.57545386,37.38117862,49.76
2100,종로지점,오창지점,서울특별시 종로구 율곡로 6,충청북도 청주시 청원구 오창읍 중심상업로 47,126.9797758,127.4289545,37.57545386,36.71507656,125.9
2101,종로지점,군산지점,서울특별시 종로구 율곡로 6,전라북도 군산시 월명로 206,126.9797758,126.7161171,37.57545386,35.96231797,210.59
2102,종로지점,제주지점,서울특별시 종로구 율곡로 6,제주특별자치도 제주시 신형로 51,126.9797758,126.4806817,37.57545386,33.48237155,545.79
2103,종로지점,마곡지점,서울특별시 종로구 율곡로 6,서울특별시 강서구 공항대로 200,126.9797758,126.8294731,37.57545386,37.55896253,16.27
2104,종로지점,대구지점,서울특별시 종로구 율곡로 6,대구광역시 북구 호암로 51,126.9797758,128.5959754,37.57545386,35.88368682,286.5
2105,종로지점,하남지점,서울특별시 종로구 율곡로 6,경기도 하남시 미사강변 한강로 177,126.9797758,127.1942687,37.57545386,37.57404418,29.06
2106,종로지점,부천지점,서울특별시 종로구 율곡로 6,경기도 부천시 송내대로 88,126.9797758,126.7550132,37.57545386,37.49115297,32.19
2107,종로지점,해양산업금융실,서울특별시 종로구 율곡로 6,부산광역시 남구 문현금융로 40,126.9797758,129.0658548,37.57545386,35.14649173,402.67
2108,본점 영업부,강남지점,서울특별시 영등포구 은행로 14,서울특별시 강남구 영동대로 508,126.920832,127.0629669,37.5271224,37.51029826,19.85
2109,본점 영업부,일산지점,서울특별시 영등포구 은행로 14,경기도 고양시 일산동구 중앙로 1201,126.920832,126.776247,37.5271224,37.65375491,23.92
2110,본점 영업부,분당지점,서울특별시 영등포구 은행로 14,경기도 성남시 분당구 서현로 200,126.920832,127.1249586,37.5271224,37.38740829,32.01
2111,본점 영업부,수원지점,서울특별시 영등포구 은행로 14,경기도 수원시 팔달구 효원로 295,126.920832,127.0340782,37.5271224,37.2614686,46.9
2112,본점 영업부,시화지점,서울특별시 영등포구 은행로 14,경기도 시흥시 정왕대로 188,126.920832,126.7349813,37.5271224,37.34725425,39.53
2113,본점 영업부,안산지점,서울특별시 영등포구 은행로 14,경기도 안산시 단원구 광덕대로 271,126.920832,126.8300167,37.5271224,37.32089633,33.58
2114,본점 영업부,안양지점,서울특별시 영등포구 은행로 14,경기도 안양시 동안구 부림로169번길 42,126.920832,126.9611065,37.5271224,37.396727,25.22
2115,본점 영업부,평택지점,서울특별시 영등포구 은행로 14,경기도 평택시 평택5로20번길 39,126.920832,127.1132285,37.5271224,36.98998898,80.06
2116,본점 영업부,진주지점,서울특별시 영등포구 은행로 14,경상남도 진주시 향교로 3,126.920832,128.0832446,37.5271224,35.1978675,330.91
2117,본점 영업부,창원지점,서울특별시 영등포구 은행로 14,경상남도 창원시 성산구 상남로 25,126.920832,128.6767165,37.5271224,35.21709182,371.14
2118,본점 영업부,구미지점,서울특별시 영등포구 은행로 14,경상북도 구미시 송정대로 107,126.920832,128.3500013,37.5271224,36.11718533,252.01
2119,본점 영업부,포항지점,서울특별시 영등포구 은행로 14,경상북도 포항시 북구 중흥로 156,126.920832,129.3546405,37.5271224,36.01797875,337.1
2120,본점 영업부,광주지점,서울특별시 영등포구 은행로 14,광주광역시 광산구 무진대로 261,126.920832,126.8092081,37.5271224,35.16199943,317.1
2121,본점 영업부,성서지점,서울특별시 영등포구 은행로 14,대구광역시 달서구 성서공단로 114,126.920832,128.4949641,37.5271224,35.83476311,290.09
2122,본점 영업부,대전지점,서울특별시 영등포구 은행로 14,대전광역시 서구 둔산서로 137,126.920832,127.3826237,37.5271224,36.35904398,169.19
2123,본점 영업부,금정지점,서울특별시 영등포구 은행로 14,부산광역시 금정구 중앙대로 1817,126.920832,129.0923715,37.5271224,35.24639845,398.04
2124,본점 영업부,부산지점,서울특별시 영등포구 은행로 14,부산광역시 중구 대청로 136,126.920832,129.0348391,37.5271224,35.10253882,407.91
2125,본점 영업부,울산지점,서울특별시 영등포구 은행로 14,울산광역시 남구 봉월로 56,126.920832,129.3059942,37.5271224,35.53740246,377.59
2126,본점 영업부,인천지점,서울특별시 영등포구 은행로 14,인천광역시 남동구 미래로 42,126.920832,126.7058206,37.5271224,37.4537728,28.92
2127,본점 영업부,목포지점,서울특별시 영등포구 은행로 14,전라남도 목포시 백년대로 306,126.920832,126.4213459,37.5271224,34.80389635,356.36
2128,본점 영업부,여수지점,서울특별시 영등포구 은행로 14,전라남도 여수시 시청로 30,126.920832,127.6633572,37.5271224,34.76415187,352.85
2129,본점 영업부,전주지점,서울특별시 영등포구 은행로 14,전라북도 전주시 완산구 전라감영5길 18,126.920832,127.1465154,37.5271224,35.81716888,221.08
2130,본점 영업부,천안지점,서울특별시 영등포구 은행로 14,충청남도 천안시 동남구 만남로 82,126.920832,127.1609907,37.5271224,36.81998939,97.44
2131,본점 영업부,청주지점,서울특별시 영등포구 은행로 14,충청북도 청주시 상당구 성안로 16,126.920832,127.4888613,37.5271224,36.63539888,142.36
2132,본점 영업부,충주지점,서울특별시 영등포구 은행로 14,충청북도 충주시 계명대로 195,126.920832,127.9362604,37.5271224,36.98265729,136.0
2133,본점 영업부,금천지점,서울특별시 영등포구 은행로 14,서울특별시 금천구 시흥대로 488,126.920832,126.8992088,37.5271224,37.47707814,8.03
2134,본점 영업부,노원지점,서울특별시 영등포구 은행로 14,서울특별시 노원구 노해로 467,126.920832,127.0597507,37.5271224,37.65444779,29.3
2135,본점 영업부,도곡지점,서울특별시 영등포구 은행로 14,서울특별시 강남구 남부순환로 2803,126.920832,127.0515051,37.5271224,37.48960302,18.17
2136,본점 영업부,마포지점,서울특별시 영등포구 은행로 14,서울특별시 마포구 양화로 127,126.920832,126.9204976,37.5271224,37.55488152,5.6
2137,본점 영업부,서초지점,서울특별시 영등포구 은행로 14,서울특별시 서초구 서초대로78길 5,126.920832,127.0273743,37.5271224,37.49725882,14.85
2138,본점 영업부,압구정지점,서울특별시 영등포구 은행로 14,서울특별시 강남구 논현로 878,126.920832,127.0289521,37.5271224,37.52709141,14.91
2139,본점 영업부,여의도지점,서울특별시 영등포구 은행로 14,서울특별시 영등포구 의사당대로 97,126.920832,126.924586,37.5271224,37.52251614,1.35
2140,본점 영업부,잠실지점,서울특별시 영등포구 은행로 14,서울특별시 송파구 올림픽로 289,126.920832,127.1025221,37.5271224,37.51461528,23.45
2141,본점 영업부,종로지점,서울특별시 영등포구 은행로 14,서울특별시 종로구 율곡로 6,126.920832,126.9797758,37.5271224,37.57545386,8.44
2142,본점 영업부,본점 영업부,서울특별시 영등포구 은행로 14,서울특별시 영등포구 은행로 14,126.920832,126.920832,37.5271224,37.5271224,0.0
2143,본점 영업부,본점,서울특별시 영등포구 은행로 14,서울특별시 영등포구 은행로 14,126.920832,126.920832,37.5271224,37.5271224,0.0
2144,본점 영업부,김해지점,서울특별시 영등포구 은행로 14,경상남도 김해시 경원로73번길 15,126.920832,128.868143,37.5271224,35.2383534,388.51
2145,본점 영업부,당진지점,서울특별시 영등포구 은행로 14,충청남도 당진시 당진중앙2로 211-15,126.920832,126.6345834,37.5271224,36.89736949,96.39
2146,본점 영업부,한티지점,서울특별시 영등포구 은행로 14,서울특별시 강남구 도곡로 408,126.920832,127.0552332,37.5271224,37.49662252,18.3
2147,본점 영업부,김포지점,서울특별시 영등포구 은행로 14,경기도 김포시 중봉로 15,126.920832,126.6969501,37.5271224,37.62369751,26.39
2148,본점 영업부,용인지점,서울특별시 영등포구 은행로 14,경기도 용인시 기흥구 동백중앙로 269,126.920832,127.1530514,37.5271224,37.27670083,51.84
2149,본점 영업부,반포지점,서울특별시 영등포구 은행로 14,서울특별시 서초구 반포대로 287,126.920832,127.0008092,37.5271224,37.50439895,11.53
2150,본점 영업부,가산지점,서울특별시 영등포구 은행로 14,서울특별시 금천구 가산디지털1로 128,126.920832,126.8836952,37.5271224,37.47723652,11.09
2151,본점 영업부,원주지점,서울특별시 영등포구 은행로 14,강원도 원주시 건강로 1,126.920832,127.9861066,37.5271224,37.32721002,120.73
2152,본점 영업부,서소문지점,서울특별시 영등포구 은행로 14,서울특별시 중구 서소문로 115,126.920832,126.9736346,37.5271224,37.563414,8.41
2153,본점 영업부,도곡지점대치영업단,서울특별시 영등포구 은행로 14,서울특별시 강남구 남부순환로 2935,126.920832,127.0613344,37.5271224,37.49399407,19.24
2154,본점 영업부,잠원지점,서울특별시 영등포구 은행로 14,서울특별시 서초구 강남대로 565,126.920832,127.020313,37.5271224,37.51222369,14.38
2155,본점 영업부,판교지점,서울특별시 영등포구 은행로 14,경기도 성남시 분당구 판교역로 152,126.920832,127.1103068,37.5271224,37.39424541,31.3
2156,본점 영업부,아산지점,서울특별시 영등포구 은행로 14,충청남도 아산시 번영로234번길 2,126.920832,127.0164785,37.5271224,36.78369976,103.83
2157,본점 영업부,동탄지점,서울특별시 영등포구 은행로 14,경기도 화성시 동탄솔빛로 51,126.920832,127.0730312,37.5271224,37.19363571,54.95
2158,본점 영업부,경산지점,서울특별시 영등포구 은행로 14,경상북도 경산시 대학로 73,126.920832,128.7305452,37.5271224,35.83439474,309.6
2159,본점 영업부,성동지점,서울특별시 영등포구 은행로 14,서울특별시 성동구 성수이로20길 3,126.920832,127.0571763,37.5271224,37.54373594,16.02
2160,본점 영업부,양산지점,서울특별시 영등포구 은행로 14,경상남도 양산시 양산역6길 9,126.920832,129.0270657,37.5271224,35.33755201,385.3
2161,본점 영업부,송도지점,서울특별시 영등포구 은행로 14,인천광역시 연수구 인천타워대로 99,126.920832,126.6423042,37.5271224,37.38117862,40.32
2162,본점 영업부,오창지점,서울특별시 영등포구 은행로 14,충청북도 청주시 청원구 오창읍 중심상업로 47,126.920832,127.4289545,37.5271224,36.71507656,131.63
2163,본점 영업부,군산지점,서울특별시 영등포구 은행로 14,전라북도 군산시 월명로 206,126.920832,126.7161171,37.5271224,35.96231797,209.33
2164,본점 영업부,제주지점,서울특별시 영등포구 은행로 14,제주특별자치도 제주시 신형로 51,126.920832,126.4806817,37.5271224,33.48237155,552.68
2165,본점 영업부,마곡지점,서울특별시 영등포구 은행로 14,서울특별시 강서구 공항대로 200,126.920832,126.8294731,37.5271224,37.55896253,9.93
2166,본점 영업부,대구지점,서울특별시 영등포구 은행로 14,대구광역시 북구 호암로 51,126.920832,128.5959754,37.5271224,35.88368682,292.23
2167,본점 영업부,하남지점,서울특별시 영등포구 은행로 14,경기도 하남시 미사강변 한강로 177,126.920832,127.1942687,37.5271224,37.57404418,34.21
2168,본점 영업부,부천지점,서울특별시 영등포구 은행로 14,경기도 부천시 송내대로 88,126.920832,126.7550132,37.5271224,37.49115297,22.75
2169,본점 영업부,해양산업금융실,서울특별시 영등포구 은행로 14,부산광역시 남구 문현금융로 40,126.920832,129.0658548,37.5271224,35.14649173,408.4
